channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
Girls Who Code,Girls Who Code: Technical Interview Prep,https://www.youtube.com/watch?v=yHy_OBLBsYQ,10/24/22,3:00,358,12,2,girlswhocodetechnicalinterviewprep_2.txt,1
Girls Who Code,"Day Of the Girl: Meet Danna, Future Game Developer",https://www.youtube.com/watch?v=RCriZMapxTs,10/11/22,0:35,280,6,0,dayofthegirlmeetdannafuturegamedeveloper.txt,1
Girls Who Code,"Day Of the Girl: Meet Johanne, Future Astronomer",https://www.youtube.com/watch?v=hslfh6bFjBQ,10/11/22,0:25,145,8,0,dayofthegirlmeetjohannefutureastronomer.txt,1
Girls Who Code,"Day Of the Girl: Meet Isabel, Future Technology Policy Analyst",https://www.youtube.com/watch?v=Dn8O0dq8cuA,10/11/22,0:15,187,6,0,dayofthegirlmeetisabelfuturetechnologypolicyanalyst.txt,1
Girls Who Code,"Day Of the Girl: Meet Rebecca, Future Autonomous Vehicle Engineer",https://www.youtube.com/watch?v=llVkPINU_JI,10/11/22,0:46,282,9,0,dayofthegirlmeetrebeccafutureautonomousvehicleengineer.txt,1
Girls Who Code,"Day Of the Girl: Meet Ashanti, Future Software Engineer",https://www.youtube.com/watch?v=uCSxQobp9Tc,10/11/22,0:16,360,14,1,dayofthegirlmeetashantifuturesoftwareengineer.txt,1
Girls Who Code,"Day Of the Girl: Meet Danna, Future Game Developer",https://www.youtube.com/watch?v=aKe6pFVnNsg,10/11/22,0:35,334,15,2,dayofthegirlmeetdannafuturegamedeveloper_2.txt,1
Girls Who Code,"Day Of the Girl: Meet Johanne, Future Astronomer",https://www.youtube.com/watch?v=5PCAnEBYPtU,10/11/22,0:25,64,3,0,dayofthegirlmeetjohannefutureastronomer_2.txt,1
Girls Who Code,"Day Of the Girl: Meet Isabel, Future Technology Policy Analyst",https://www.youtube.com/watch?v=ojOi1SullRc,10/11/22,0:15,388,17,1,dayofthegirlmeetisabelfuturetechnologypolicyanalyst_2.txt,1
Girls Who Code,"Day Of the Girl: Meet Rebecca, Future Autonomous Vehicle Engineer",https://www.youtube.com/watch?v=FlgS1Ezon8Q,10/11/22,0:46,122,6,0,dayofthegirlmeetrebeccafutureautonomousvehicleengineer_2.txt,1
Girls Who Code,A day in the life of a 26-year-old about to go to space #shorts,https://www.youtube.com/watch?v=mGP_P313rB8,6/14/22,0:33,1308,40,1,adayinthelifeofa26yearoldabouttogotospaceshorts.txt,1
Girls Who Code,"Meet DJ_DAVE , a DJ who makes music using code #shorts",https://www.youtube.com/watch?v=__p0Nxo-dJo,6/9/22,0:59,1281,88,5,meetdjdaveadjwhomakesmusicusingcodeshorts.txt,1
Girls Who Code,Girls Who Code 10 Year Anniversary,https://www.youtube.com/watch?v=pB-oMx00mg4,4/4/22,3:29,2991,50,2,girlswhocode10yearanniversary.txt,1
Girls Who Code,GWC Talks Game Development 101,https://www.youtube.com/watch?v=xhh9rsVL5Go,3/25/22,58:51:00,355,9,1,gwctalksgamedevelopment101.txt,1
Girls Who Code,Girls Who Code Overview ft. Tarika Barrett,https://www.youtube.com/watch?v=F4xIJ9CgHMo,3/7/22,2:26,3975,62,5,girlswhocodeoverviewfttarikabarrett.txt,1
Girls Who Code,GWC Talks -Getting a Technical Job that Isn’t Engineering,https://www.youtube.com/watch?v=n8uo8NkO8W4,11/19/21,59:23:00,598,15,2,gwctalksgettingatechnicaljobthatisntengineering.txt,1
Girls Who Code,Make That Change,https://www.youtube.com/watch?v=5iIRI9j3zxw,10/11/21,0:30,6339,102,4,makethatchange.txt,1
Girls Who Code,Girls Who Code Talks: Accessibility in Tech,https://www.youtube.com/watch?v=Nd6d8e8fMlY,7/23/21,42:44:00,549,6,0,girlswhocodetalksaccessibilityintech.txt,1
Girls Who Code,Girls Who Code Talks: Cybersecurity 101,https://www.youtube.com/watch?v=QAfkvILlg6Y,4/26/21,54:31:00,993,17,0,girlswhocodetalkscybersecurity101.txt,1
Girls Who Code,Girls Who Code Talks: Cloud Computing 101,https://www.youtube.com/watch?v=EzL4qf94OlA,2/16/21,57:49:00,1284,22,0,girlswhocodetalkscloudcomputing101.txt,1
Girls Who Code,Missing Code,https://www.youtube.com/watch?v=bmA45AMqVK4,12/7/20,1:31,17206,289,35,missingcode.txt,1
Girls Who Code,Girls Who Code Talks: Prep for Technical Interviews,https://www.youtube.com/watch?v=YhZ8GfF7NTY,11/23/20,49:48:00,818,24,1,girlswhocodetalksprepfortechnicalinterviews.txt,1
Girls Who Code,Girls Who Code Talks: Tech Career Guidance,https://www.youtube.com/watch?v=L7-e8W4ZrRA,10/26/20,49:47:00,993,19,2,girlswhocodetalkstechcareerguidance.txt,1
Girls Who Code,Girls Who Code Talks - Virtual Career Fair Etiquette,https://www.youtube.com/watch?v=Mhn4aG-iQUs,9/28/20,50:04:00,1284,26,0,girlswhocodetalksvirtualcareerfairetiquette.txt,1
Girls Who Code,GIRLS WHO CODE TALKS : The Compsci Class Experience,https://www.youtube.com/watch?v=glc4jzhz674,9/15/20,45:51:00,533,7,3,girlswhocodetalksthecompsciclassexperience.txt,1
Girls Who Code,GIRLS WHO CODE TALKS: Crafting Your Perfect Tech Resume,https://www.youtube.com/watch?v=C9SDBmC30hA,8/21/20,57:47:00,1330,32,1,girlswhocodetalkscraftingyourperfecttechresume.txt,1
Girls Who Code,"Girls Who Code Talks: How To Be Brave, Not Perfect... In A Crisis",https://www.youtube.com/watch?v=UOL4d11I834,6/12/20,49:59:00,903,12,2,girlswhocodetalkshowtobebravenotperfectinacrisis.txt,1
Girls Who Code,Girls Who Code Talks: No Internship? Now What?,https://www.youtube.com/watch?v=E-PNgWAWGzc,5/29/20,48:46:00,912,15,0,girlswhocodetalksnointernshipnowwhat.txt,1
Girls Who Code,Girls Who Code Talks: Career Pathing During a Crisis,https://www.youtube.com/watch?v=s58fUxRisPM,5/15/20,39:28:00,1005,11,1,girlswhocodetalkscareerpathingduringacrisis.txt,1
Girls Who Code,Girls Who Code Talks: College During COVID,https://www.youtube.com/watch?v=UUJlJ4mIwFg,5/1/20,53:34:00,1265,18,1,girlswhocodetalkscollegeduringcovid.txt,1
Girls Who Code,Learn More About the Girls Who Code Summer Immersion Program,https://www.youtube.com/watch?v=XkYI6NrLeck,1/24/20,2:12,9092,73,11,learnmoreaboutthegirlswhocodesummerimmersionprogram.txt,1
Girls Who Code,Girls Who Code Clubs are Global - Start One and Change Your Community,https://www.youtube.com/watch?v=Tqfmg8-2FQM,11/22/19,1:49,1795,30,1,girlswhocodeclubsareglobalstartoneandchangeyourcommunity.txt,1
Girls Who Code,Girls Who Code's #MarchForSisterhood on Day of the Girl 2019,https://www.youtube.com/watch?v=UQanaiSxQqw,10/11/19,1:01,7631,66,17,girlswhocodesmarchforsisterhoodondayofthegirl2019.txt,1
Girls Who Code,"Join the #MarchForSisterhood on October 11, 2019",https://www.youtube.com/watch?v=GynMcQQRSTQ,10/7/19,0:10,301,6,0,jointhemarchforsisterhoodonoctober112019.txt,1
Girls Who Code,Join Girls Who Code's #MarchForSisterhood,https://www.youtube.com/watch?v=0EfIx1JdWGw,9/16/19,0:19,3757,51,0,joingirlswhocodesmarchforsisterhood.txt,1
Girls Who Code,"SISTERHOOD • ""Action"" (Director Amirah Tajdin)",https://www.youtube.com/watch?v=GXanWg1I9PE,10/18/18,7:50,3489,54,3,sisterhoodactiondirectoramirahtajdin.txt,1
Girls Who Code,"SISTERHOOD • ""On Being"" (Featuring Elyse, Natalia, Khaterah, Rayouf, Robin, Trinity, and DeShanna)",https://www.youtube.com/watch?v=2MF_5Eh8BOU,10/11/18,8:04,2552,57,3,sisterhoodonbeingfeaturingelysenataliakhaterahrayoufrobintrinityanddeshanna.txt,1
Girls Who Code,"SISTERHOOD • ""On Being"" (Featuring Rayouf Alhumedhi, creator of the hijab emoji)",https://www.youtube.com/watch?v=fAfJUiQGe18,10/11/18,1:15,880,17,0,sisterhoodonbeingfeaturingrayoufalhumedhicreatorofthehijabemoji.txt,1
Girls Who Code,"SISTERHOOD • ""On Being"" (Featuring Robin Máxkii, technology activist)",https://www.youtube.com/watch?v=GLL1h3Kt0HI,10/11/18,1:17,815,18,0,sisterhoodonbeingfeaturingrobinmxkiitechnologyactivist.txt,1
Girls Who Code,"SISTERHOOD • ""On Being""  (Feat. Natalia Ramirez, activist)",https://www.youtube.com/watch?v=odk449rhJtE,10/11/18,1:14,773,13,0,sisterhoodonbeingfeatnataliaramirezactivist.txt,1
Girls Who Code,"SISTERHOOD • ""Outro"" (Featuring Gia Grier, Girls Who Code Alumni)",https://www.youtube.com/watch?v=BcULmLwT4jc,10/11/18,3:45,1517,25,1,sisterhoodoutrofeaturinggiagriergirlswhocodealumni.txt,1
Girls Who Code,"SISTERHOOD • ""Ode"" (Featuring Fereshteh Forough and Vivian Phung)",https://www.youtube.com/watch?v=Hik9ApU79Us,10/11/18,20:25,679,14,0,sisterhoododefeaturingfereshtehforoughandvivianphung.txt,1
Girls Who Code,"SISTERHOOD • ""Ode"" (Featuring Angelique Kidjo and Lily Madigan)",https://www.youtube.com/watch?v=N3dy7rbuANc,10/11/18,16:20,1068,15,12,sisterhoododefeaturingangeliquekidjoandlilymadigan.txt,1
Girls Who Code,"SISTERHOOD • ""Ode"" (Featuring Cecile Richards and Nadya Okamoto)",https://www.youtube.com/watch?v=KmXv9QDvmI8,10/11/18,21:19,755,9,0,sisterhoododefeaturingcecilerichardsandnadyaokamoto.txt,1
Girls Who Code,"SISTERHOOD • ""Celebration""",https://www.youtube.com/watch?v=nNB0oGlfIPQ,10/11/18,1:02,1165,13,1,sisterhoodcelebration.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: Registering to Vote"" (Featuring Mitra Jouhari)",https://www.youtube.com/watch?v=HY9nXcgSuqk,10/10/18,1:42,4863,103,8,sisterhoodasmractivismregisteringtovotefeaturingmitrajouhari.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: Protest Basics"" (Featuring Mitra Jouhari)",https://www.youtube.com/watch?v=qCoIzoffGPM,10/10/18,2:06,8031,240,7,sisterhoodasmractivismprotestbasicsfeaturingmitrajouhari.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: Making a Protest Sign"" (Featuring Caitlin Kimball)",https://www.youtube.com/watch?v=ne-aNFappJ4,10/10/18,2:16,2336,34,11,sisterhoodasmractivismmakingaprotestsignfeaturingcaitlinkimball.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: Increase your own Awareness"" (Featuring Aparna Nancherla)",https://www.youtube.com/watch?v=qjflhXU9TXo,10/10/18,1:57,4703,98,7,sisterhoodasmractivismincreaseyourownawarenessfeaturingaparnanancherla.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: How to Contact Your Representative"" (Featuring Sasheer Zamata)",https://www.youtube.com/watch?v=IHdWG-gIYr4,10/10/18,1:53,2426,55,1,sisterhoodasmractivismhowtocontactyourrepresentativefeaturingsasheerzamata.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism: How to Find a Town Hall Meeting"" (Featuring Sasheer Zamata)",https://www.youtube.com/watch?v=aEP7g4qtGWk,10/10/18,2:14,3744,86,3,sisterhoodasmractivismhowtofindatownhallmeetingfeaturingsasheerzamata.txt,1
Girls Who Code,"SISTERHOOD • ""ASMR Activism"" (Featuring Mitra, Sasheer, Caitlin, and Aparna)",https://www.youtube.com/watch?v=B9B50r_uvn8,10/10/18,11:15,13738,303,25,sisterhoodasmractivismfeaturingmitrasasheercaitlinandaparna.txt,1
Girls Who Code,"SISTERHOOD • ""Healing"" (Featuring Lizzo, Madame Gandhi, and Seattle's Northside Step Team)",https://www.youtube.com/watch?v=xDgYDBRDkHU,10/9/18,3:07,79718,1280,32,sisterhoodhealingfeaturinglizzomadamegandhiandseattlesnorthsidestepteam.txt,1
Girls Who Code,"SISTERHOOD • Anthem - ""Ooh Child"" (Featuring Regan Aliyah, Chika, Tiffany Gouché)",https://www.youtube.com/watch?v=NiOIeaISGEU,10/8/18,3:49,106497,1960,102,sisterhoodanthemoohchildfeaturingreganaliyahchikatiffanygouche.txt,1
Girls Who Code,What's Wearable Tech? And other coding questions with Liza Stark!,https://www.youtube.com/watch?v=lpXomznudk4,5/3/18,6:55,1126,18,2,whatswearabletechandothercodingquestionswithlizastark.txt,1
Girls Who Code,Girls Who Code Campus Virtual Info Session,https://www.youtube.com/watch?v=HWP16ZL2Hgk,4/4/18,16:10,837,7,0,girlswhocodecampusvirtualinfosession.txt,1
Girls Who Code,Aly + Frankie Make Summer Plans with Girls Who Code!,https://www.youtube.com/watch?v=Gyf23g-k3eU,3/21/18,4:50,667,13,0,alyfrankiemakesummerplanswithgirlswhocode.txt,1
Girls Who Code,The Truth Behind Us: A Girls Who Code Project,https://www.youtube.com/watch?v=c_UEDlxUQUk,3/5/18,2:10,6641,94,3,thetruthbehindusagirlswhocodeproject.txt,1
Girls Who Code,Girls Who Code Book Tour: Final Week!,https://www.youtube.com/watch?v=UxHZXB8bqLM,10/25/17,3:29,862,11,1,girlswhocodebooktourfinalweek.txt,1
Girls Who Code,Get Girls Who Code Clubs started in your community!,https://www.youtube.com/watch?v=kAzhBVU341A,10/19/17,12:24,1322,20,1,getgirlswhocodeclubsstartedinyourcommunity.txt,1
Girls Who Code,Girls Who Code Book Tour: DC and Decatur!,https://www.youtube.com/watch?v=XVLGU-XK4ck,9/12/17,1:42,287,9,0,girlswhocodebooktourdcanddecatur.txt,1
Girls Who Code,Girls Who Code Book Tour: San Francisco!,https://www.youtube.com/watch?v=hoeL6KnA9gc,9/7/17,3:44,331,11,1,girlswhocodebooktoursanfrancisco.txt,1
Girls Who Code,Girls Who Code Book Release Day,https://www.youtube.com/watch?v=C1Q_zaxRarg,8/31/17,3:32,1810,37,12,girlswhocodebookreleaseday.txt,1
Girls Who Code,Girls Who Code Book Club,https://www.youtube.com/watch?v=V2B0dwPcuHA,8/29/17,2:45,2729,24,0,girlswhocodebookclub.txt,1
Girls Who Code,Girls Who Code: Making the New Middle Class Through Coding (3 Minute Edit),https://www.youtube.com/watch?v=zMLsgi2Vd2Q,7/13/17,2:59,2068,9,1,girlswhocodemakingthenewmiddleclassthroughcoding3minuteedit.txt,1
Girls Who Code,Girls Who Code: Making the New Middle Class Through Coding,https://www.youtube.com/watch?v=pZz1UbY79TQ,7/13/17,5:03,13153,102,7,girlswhocodemakingthenewmiddleclassthroughcoding.txt,1
Girls Who Code,Introducing Girls Who Code Books!,https://www.youtube.com/watch?v=n4LB5HZLic4,7/11/17,1:11,2471,39,0,introducinggirlswhocodebooks.txt,1
Girls Who Code,Start a Girls Who Code Club! | Applications Open Now!,https://www.youtube.com/watch?v=5tkoaRcCRmA,5/1/17,1:48,5465,71,10,startagirlswhocodeclubapplicationsopennow.txt,1
Girls Who Code,Hidden Figures + Girls Who Code PSA with Octavia Spencer,https://www.youtube.com/watch?v=xSMB7kBynZA,1/9/17,0:49,6348,58,1,hiddenfiguresgirlswhocodepsawithoctaviaspencer.txt,1
Girls Who Code,Hidden Figures | Girls Who Code Trailer,https://www.youtube.com/watch?v=ZetsBND5ikA,11/16/16,2:30,4544,91,5,hiddenfiguresgirlswhocodetrailer.txt,1
Girls Who Code,Cracking the Gender Code,https://www.youtube.com/watch?v=jFms7zHxDlM,10/24/16,1:42,8149,68,3,crackingthegendercode.txt,1
Girls Who Code,"Hanaya, #PayItForward",https://www.youtube.com/watch?v=77dDf2CLPzM,8/24/16,0:20,925,11,1,hanayapayitforward.txt,1
Girls Who Code,"Natasha, AppNexus #PayItForward",https://www.youtube.com/watch?v=a24GoZcKqL4,8/24/16,0:18,462,4,0,natashaappnexuspayitforward.txt,1
Girls Who Code,Join the Movement to #PayItForward,https://www.youtube.com/watch?v=HwzY8kOjAgw,8/22/16,1:06,2204,28,2,jointhemovementtopayitforward.txt,1
Girls Who Code,Join the Movement! | My Code: Episode 10,https://www.youtube.com/watch?v=A2AqWHaIg9c,6/23/16,2:45,1420,40,0,jointhemovementmycodeepisode10.txt,1
Girls Who Code,Careers with Code! | My Code: Episode 9,https://www.youtube.com/watch?v=ADRpOTJlOf8,6/16/16,3:12,2326,56,0,careerswithcodemycodeepisode9.txt,1
Girls Who Code,Mentors Who Code | My Code: Episode 8,https://www.youtube.com/watch?v=PiMtDZCEEes,6/9/16,3:08,1484,40,0,mentorswhocodemycodeepisode8.txt,1
Girls Who Code,How Is Code Changing The World? | My Code: Episode 7,https://www.youtube.com/watch?v=1Y85C4bdrv4,6/2/16,2:55,2647,48,1,howiscodechangingtheworldmycodeepisode7.txt,1
Girls Who Code,Coding Confidence Boost! | My Code: Episode 6,https://www.youtube.com/watch?v=wVUzmjSl5Fo,5/26/16,3:05,3919,59,4,codingconfidenceboostmycodeepisode6.txt,1
Girls Who Code,Create It With Code! | My Code: Episode 5,https://www.youtube.com/watch?v=ubzGX-KQnoY,5/19/16,3:13,4790,55,3,createitwithcodemycodeepisode5.txt,1
Girls Who Code,I Speak Code | My Code: Episode 4,https://www.youtube.com/watch?v=46VkPZK7B7E,5/12/16,3:01,4433,76,0,ispeakcodemycodeepisode4.txt,1
Girls Who Code,What Is Code? | My Code: Episode 3,https://www.youtube.com/watch?v=oEolhUolMLQ,5/5/16,3:27,6394,100,6,whatiscodemycodeepisode3.txt,1
Girls Who Code,Welcome To My Code! | My Code: PROMO,https://www.youtube.com/watch?v=7WRQff1Kr-w,4/27/16,1:19,13713,148,9,welcometomycodemycodepromo.txt,1
Girls Who Code,"Hi, We’re Girls Who Code! | My Code: Episode 1",https://www.youtube.com/watch?v=KZkhuS5C8eQ,4/27/16,3:05,42017,353,35,hiweregirlswhocodemycodeepisode1.txt,1
Girls Who Code,Being A Girl Who Codes! | My Code: Episode 2,https://www.youtube.com/watch?v=21oZI_E1dtU,4/27/16,3:03,7928,161,0,beingagirlwhocodesmycodeepisode2.txt,1
Girls Who Code,Learn About The Girls Who Code Summer Immersion Program,https://www.youtube.com/watch?v=GKLjkH31DYA,12/2/15,3:11,31710,238,28,learnaboutthegirlswhocodesummerimmersionprogram.txt,1
